cols=[4, 4, 4, 3, 3, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[4, 4, 4, 3, 3, 2, 1, 1, 1, 0], winRow=0, winCol=0
cols=[4, 4, 4, 3, 3, 2, 2, 1, 1, 1], winRow=0, winCol=0
cols=[4, 4, 4, 3, 3, 3, 1, 1, 1, 1], winRow=0, winCol=0
cols=[4, 4, 4, 3, 3, 3, 2, 2, 2, 0], winRow=0, winCol=0
cols=[4, 4, 4, 4, 1, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[4, 4, 4, 4, 2, 2, 1, 1, 1, 1], winRow=0, winCol=0
cols=[4, 4, 4, 4, 2, 2, 2, 2, 0, 0], winRow=0, winCol=0
cols=[4, 4, 4, 4, 3, 1, 1, 1, 1, 1], winRow=0, winCol=0
cols=[4, 4, 4, 4, 3, 2, 1, 1, 0, 0], winRow=0, winCol=0
cols=[4, 4, 4, 4, 4, 2, 2, 2, 1, 1], winRow=0, winCol=0
cols=[4, 4, 4, 4, 4, 3, 1, 1, 0, 0], winRow=0, winCol=0
cols=[4, 4, 4, 4, 4, 3, 2, 2, 2, 2], winRow=0, winCol=0
cols=[4, 4, 4, 4, 4, 3, 3, 1, 1, 1], winRow=0, winCol=0
cols=[4, 4, 4, 4, 4, 4, 3, 3, 2, 2], winRow=0, winCol=0
cols=[4, 4, 4, 4, 4, 4, 4, 3, 3, 2], winRow=0, winCol=0
cols=[4, 4, 4, 4, 4, 4, 4, 4, 3, 3], winRow=0, winCol=0
cols=[5, 1, 1, 1, 1, 1, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 2, 1, 1, 1, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 2, 2, 1, 1, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 2, 2, 2, 1, 1, 1, 0, 0, 0], winRow=0, winCol=0
cols=[5, 2, 2, 2, 2, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[5, 2, 2, 2, 2, 2, 1, 1, 1, 0], winRow=0, winCol=0
cols=[5, 2, 2, 2, 2, 2, 2, 1, 1, 1], winRow=0, winCol=0
cols=[5, 3, 1, 1, 1, 1, 1, 0, 0, 0], winRow=0, winCol=0
cols=[5, 3, 2, 1, 1, 1, 1, 0, 0, 0], winRow=0, winCol=0
cols=[5, 3, 2, 2, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 3, 3, 1, 1, 1, 1, 0, 0, 0], winRow=0, winCol=0
cols=[5, 3, 3, 2, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 3, 3, 3, 1, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[5, 3, 3, 3, 2, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 3, 3, 3, 3, 1, 1, 1, 1, 1], winRow=0, winCol=0
cols=[5, 3, 3, 3, 3, 2, 2, 1, 1, 0], winRow=0, winCol=0
cols=[5, 3, 3, 3, 3, 3, 2, 2, 2, 0], winRow=0, winCol=0
cols=[5, 4, 0, 0, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 4, 1, 0, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 4, 2, 0, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 4, 3, 0, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 4, 4, 0, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 1, 1, 1, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[5, 5, 2, 1, 1, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[5, 5, 2, 2, 1, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[5, 5, 2, 2, 2, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 3, 1, 1, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[5, 5, 3, 2, 1, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[5, 5, 3, 2, 2, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 3, 3, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 4, 1, 1, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[5, 5, 4, 2, 1, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[5, 5, 4, 2, 2, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 4, 3, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 4, 4, 1, 1, 1, 1, 1, 1], winRow=0, winCol=0
cols=[5, 5, 4, 4, 2, 1, 1, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 4, 4, 2, 2, 2, 1, 1, 0], winRow=0, winCol=0
cols=[5, 5, 4, 4, 3, 2, 2, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 4, 4, 3, 3, 3, 2, 2, 0], winRow=0, winCol=0
cols=[5, 5, 4, 4, 4, 2, 2, 2, 2, 0], winRow=0, winCol=0
cols=[5, 5, 4, 4, 4, 3, 2, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 4, 4, 4, 4, 3, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 5, 1, 1, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[5, 5, 5, 2, 1, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[5, 5, 5, 2, 2, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 5, 3, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 5, 4, 1, 1, 1, 1, 1, 1], winRow=0, winCol=0
cols=[5, 5, 5, 4, 2, 1, 1, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 5, 4, 2, 2, 2, 1, 1, 0], winRow=0, winCol=0
cols=[5, 5, 5, 4, 3, 2, 2, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 5, 4, 3, 3, 3, 2, 2, 0], winRow=0, winCol=0
cols=[5, 5, 5, 4, 4, 2, 2, 2, 2, 0], winRow=0, winCol=0
cols=[5, 5, 5, 4, 4, 3, 2, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 5, 4, 4, 4, 3, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 5, 5, 2, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[5, 5, 5, 5, 2, 2, 2, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 5, 5, 3, 1, 1, 0, 0, 0], winRow=0, winCol=0
cols=[5, 5, 5, 5, 3, 2, 2, 2, 1, 1], winRow=0, winCol=0
cols=[5, 5, 5, 5, 3, 2, 2, 2, 2, 0], winRow=0, winCol=0
cols=[5, 5, 5, 5, 3, 3, 1, 1, 1, 1], winRow=0, winCol=0
cols=[5, 5, 5, 5, 3, 3, 2, 1, 1, 0], winRow=0, winCol=0
cols=[5, 5, 5, 5, 4, 2, 2, 2, 2, 2], winRow=0, winCol=0
cols=[5, 5, 5, 5, 4, 3, 2, 2, 1, 1], winRow=0, winCol=0
cols=[5, 5, 5, 5, 4, 3, 3, 1, 1, 0], winRow=0, winCol=0
cols=[5, 5, 5, 5, 4, 4, 3, 2, 1, 1], winRow=0, winCol=0
cols=[5, 5, 5, 5, 4, 4, 3, 2, 2, 0], winRow=0, winCol=0
cols=[5, 5, 5, 5, 4, 4, 4, 3, 1, 1], winRow=0, winCol=0
cols=[5, 5, 5, 5, 4, 4, 4, 3, 2, 0], winRow=0, winCol=0
cols=[5, 5, 5, 5, 4, 4, 4, 4, 3, 0], winRow=0, winCol=0
cols=[5, 5, 5, 5, 5, 3, 3, 2, 1, 1], winRow=0, winCol=0
cols=[5, 5, 5, 5, 5, 3, 3, 2, 2, 0], winRow=0, winCol=0
cols=[5, 5, 5, 5, 5, 3, 3, 3, 2, 2], winRow=0, winCol=0
cols=[5, 5, 5, 5, 5, 4, 2, 2, 1, 1], winRow=0, winCol=0
cols=[5, 5, 5, 5, 5, 4, 3, 1, 1, 0], winRow=0, winCol=0
cols=[5, 5, 5, 5, 5, 4, 3, 3, 3, 2], winRow=0, winCol=0
cols=[5, 5, 5, 5, 5, 4, 4, 3, 3, 0], winRow=0, winCol=0
cols=[5, 5, 5, 5, 5, 4, 4, 4, 2, 0], winRow=0, winCol=0
cols=[5, 5, 5, 5, 5, 4, 4, 4, 4, 3], winRow=0, winCol=0
cols=[5, 5, 5, 5, 5, 5, 2, 2, 2, 2], winRow=0, winCol=0
cols=[5, 5, 5, 5, 5, 5, 3, 3, 1, 1], winRow=0, winCol=0
cols=[5, 5, 5, 5, 5, 5, 3, 3, 2, 0], winRow=0, winCol=0
cols=[5, 5, 5, 5, 5, 5, 4, 1, 1, 0], winRow=0, winCol=0
cols=[5, 5, 5, 5, 5, 5, 5, 4, 4, 0], winRow=0, winCol=0
cols=[6, 1, 1, 1, 1, 1, 1, 0, 0, 0], winRow=0, winCol=0
cols=[6, 2, 1, 1, 1, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 2, 2, 1, 1, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 2, 2, 2, 1, 1, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 2, 2, 2, 2, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 3, 1, 1, 1, 1, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 3, 2, 1, 1, 1, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 3, 2, 2, 1, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 3, 2, 2, 2, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[6, 3, 2, 2, 2, 2, 1, 1, 1, 1], winRow=0, winCol=0
cols=[6, 3, 3, 1, 1, 1, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 3, 3, 2, 1, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 3, 3, 2, 2, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[6, 3, 3, 2, 2, 2, 1, 1, 1, 1], winRow=0, winCol=0
cols=[6, 3, 3, 3, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 4, 1, 1, 1, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[6, 4, 2, 1, 1, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[6, 4, 2, 2, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 4, 3, 1, 1, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[6, 4, 3, 2, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 4, 3, 3, 1, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 4, 3, 3, 2, 2, 1, 1, 1, 1], winRow=0, winCol=0
cols=[6, 4, 3, 3, 3, 1, 1, 1, 1, 1], winRow=0, winCol=0
cols=[6, 4, 3, 3, 3, 2, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 4, 4, 1, 1, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[6, 4, 4, 2, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 4, 4, 3, 1, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 4, 4, 3, 2, 2, 1, 1, 1, 1], winRow=0, winCol=0
cols=[6, 4, 4, 3, 3, 1, 1, 1, 1, 1], winRow=0, winCol=0
cols=[6, 4, 4, 3, 3, 2, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 4, 4, 4, 1, 1, 1, 1, 1, 1], winRow=0, winCol=0
cols=[6, 4, 4, 4, 2, 2, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 4, 4, 4, 3, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 4, 4, 4, 3, 3, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 4, 4, 4, 4, 3, 2, 2, 0, 0], winRow=0, winCol=0
cols=[6, 4, 4, 4, 4, 4, 3, 2, 0, 0], winRow=0, winCol=0
cols=[6, 4, 4, 4, 4, 4, 4, 3, 0, 0], winRow=0, winCol=0
cols=[6, 5, 0, 0, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 5, 1, 0, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 5, 2, 0, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 5, 3, 0, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 5, 4, 0, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 5, 5, 0, 0, 0, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 6, 1, 1, 1, 1, 1, 1, 1, 1], winRow=0, winCol=0
cols=[6, 6, 2, 1, 1, 1, 1, 1, 1, 1], winRow=0, winCol=0
cols=[6, 6, 2, 2, 2, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 6, 2, 2, 2, 2, 1, 1, 1, 0], winRow=0, winCol=0
cols=[6, 6, 3, 1, 1, 1, 1, 1, 1, 1], winRow=0, winCol=0
cols=[6, 6, 3, 2, 2, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 6, 3, 2, 2, 2, 1, 1, 1, 0], winRow=0, winCol=0
cols=[6, 6, 3, 3, 1, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[6, 6, 3, 3, 2, 2, 2, 2, 0, 0], winRow=0, winCol=0
cols=[6, 6, 3, 3, 3, 2, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 6, 3, 3, 3, 3, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 6, 4, 1, 1, 1, 1, 1, 1, 1], winRow=0, winCol=0
cols=[6, 6, 4, 2, 2, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 6, 4, 2, 2, 2, 1, 1, 1, 0], winRow=0, winCol=0
cols=[6, 6, 4, 3, 1, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[6, 6, 4, 3, 2, 2, 2, 2, 0, 0], winRow=0, winCol=0
cols=[6, 6, 4, 3, 3, 2, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 6, 4, 3, 3, 3, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 6, 4, 4, 1, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 6, 4, 4, 2, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[6, 6, 4, 4, 3, 2, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 6, 4, 4, 3, 3, 2, 1, 1, 0], winRow=0, winCol=0
cols=[6, 6, 4, 4, 3, 3, 3, 3, 2, 0], winRow=0, winCol=0
cols=[6, 6, 4, 4, 4, 2, 2, 1, 1, 0], winRow=0, winCol=0
cols=[6, 6, 4, 4, 4, 3, 2, 2, 2, 0], winRow=0, winCol=0
cols=[6, 6, 4, 4, 4, 4, 3, 2, 2, 0], winRow=0, winCol=0
cols=[6, 6, 4, 4, 4, 4, 4, 3, 3, 0], winRow=0, winCol=0
cols=[6, 6, 5, 1, 1, 1, 1, 1, 1, 1], winRow=0, winCol=0
cols=[6, 6, 5, 2, 2, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 6, 5, 2, 2, 2, 1, 1, 1, 0], winRow=0, winCol=0
cols=[6, 6, 5, 3, 1, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[6, 6, 5, 3, 2, 2, 2, 2, 0, 0], winRow=0, winCol=0
cols=[6, 6, 5, 3, 3, 2, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 6, 5, 3, 3, 3, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 6, 5, 4, 1, 1, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 6, 5, 4, 2, 1, 1, 1, 1, 0], winRow=0, winCol=0
cols=[6, 6, 5, 4, 3, 2, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 6, 5, 4, 3, 3, 2, 1, 1, 0], winRow=0, winCol=0
cols=[6, 6, 5, 4, 3, 3, 3, 3, 2, 0], winRow=0, winCol=0
cols=[6, 6, 5, 4, 4, 2, 2, 1, 1, 0], winRow=0, winCol=0
cols=[6, 6, 5, 4, 4, 3, 2, 2, 2, 0], winRow=0, winCol=0
cols=[6, 6, 5, 4, 4, 4, 3, 2, 2, 0], winRow=0, winCol=0
cols=[6, 6, 5, 4, 4, 4, 4, 3, 3, 0], winRow=0, winCol=0
cols=[6, 6, 5, 5, 2, 2, 2, 1, 1, 0], winRow=0, winCol=0
cols=[6, 6, 5, 5, 3, 3, 1, 1, 0, 0], winRow=0, winCol=0
cols=[6, 6, 5, 5, 3, 3, 2, 2, 2, 0], winRow=0, winCol=0
cols=[6, 6, 5, 5, 4, 2, 0, 0, 0, 0], winRow=0, winCol=0
cols=[6, 6, 5, 5, 4, 3, 3, 2, 0, 0], winRow=0, winCol=0
cols=[6, 6, 5, 5, 4, 3, 3, 3, 2, 0], winRow=0, winCol=0
cols=[6, 6, 5, 5, 4, 4, 2, 2, 0, 0], winRow=0, winCol=0
cols=[6, 6, 5, 5, 4, 4, 3, 3, 3, 0], winRow=0, winCol=0
cols=[6, 6, 5, 5, 4, 4, 4, 2, 2, 0], winRow=0, winCol=0
cols=[6, 6, 5, 5, 5, 2, 2, 2, 2, 0], winRow=0, winCol=0
cols=[6, 6, 5, 5, 5, 3, 3, 3, 0, 0], winRow=0, winCol=0
